256	9300	1	0.015000	-1 	 17 	8	0.000122	0.000671	0.000122	1.403122
256	9300	2	0.015000	-1 	 10 	6	0.000092	0.000412	0.000092	1.130388
256	9300	3	0.015000	-1 	 216 	568	0.008667	0.025330	0.008667	14.353286
256	9300	4	0.015000	-1 	 3 	5	0.000076	0.000107	0.000076	1.058301
256	9300	5	0.015000	-1 	 12 	14	0.000214	0.000580	0.000214	1.837811
256	9300	6	0.015000	-1 	 7 	16	0.000244	0.000595	0.000244	1.992172
256	9300	7	0.015000	-1 	 208 	82	0.001251	0.015503	0.001251	4.886532
256	9300	8	0.015000	-1 	 5 	4	0.000061	0.000168	0.000061	0.829156
256	9300	9	0.015000	-1 	 2 	15	0.000229	0.000244	0.000229	2.048306
256	9300	10	0.015000	-1 	 6 	9	0.000137	0.000336	0.000137	1.378853
256	9300	11	0.015000	-1 	 8 	10	0.000153	0.000443	0.000153	1.417745
256	9300	12	0.015000	-1 	 7 	7	0.000107	0.000366	0.000107	1.142857
256	9300	13	0.015000	-1 	 17 	8	0.000122	0.000748	0.000122	1.316957
256	9300	14	0.015000	-1 	 14 	10	0.000153	0.000732	0.000153	1.389244
256	9300	15	0.015000	-1 	 41 	11	0.000168	0.001709	0.000168	1.564059
256	9300	16	0.015000	-1 	 46 	8	0.000122	0.001801	0.000122	1.386317
256	9300	17	0.015000	-1 	 9 	8	0.000122	0.000458	0.000122	1.403122
256	9300	18	0.015000	-1 	 112 	12	0.000183	0.005203	0.000183	1.934698
256	9300	19	0.015000	-1 	 1 	3	0.000046	0.000046	0.000046	0.666667
256	9300	20	0.015000	-1 	 148 	299	0.004562	0.014786	0.004562	10.827242
256	9300	21	0.015000	-1 	 23 	8	0.000122	0.000839	0.000122	1.224745
256	9300	22	0.015000	-1 	 19 	7	0.000107	0.000717	0.000107	1.030158
256	9300	23	0.015000	-1 	 158 	2843	0.043381	0.054108	0.043381	25.461484
256	9300	24	0.015000	-1 	 15 	7	0.000107	0.000580	0.000107	1.212183
256	9300	25	0.015000	-1 	 170 	987	0.015060	0.028564	0.015060	16.592734
256	9300	26	0.015000	-1 	 12 	10	0.000153	0.000488	0.000153	1.664332
256	9300	27	0.015000	-1 	 145 	2297	0.035049	0.046265	0.035049	23.198661
256	9300	28	0.015000	-1 	 34 	11	0.000168	0.002045	0.000168	1.676281
256	9300	29	0.015000	-1 	 36 	14	0.000214	0.001907	0.000214	2.173589
256	9300	30	0.015000	-1 	 17 	12	0.000183	0.000885	0.000183	1.728037
256	9300	31	0.015000	-1 	 74 	37	0.000565	0.004608	0.000565	3.447403
256	9300	32	0.015000	-1 	 184 	111	0.001694	0.019394	0.001694	6.154426
256	9300	33	0.015000	-1 	 5 	8	0.000122	0.000275	0.000122	1.530931
256	9300	34	0.015000	-1 	 17 	15	0.000229	0.000900	0.000229	2.108185
256	9300	35	0.015000	-1 	 10 	11	0.000168	0.000412	0.000168	1.521200
256	9300	36	0.015000	-1 	 67 	19	0.000290	0.003830	0.000290	2.404981
256	9300	37	0.015000	-1 	 7 	6	0.000092	0.000336	0.000092	1.166667
256	9300	38	0.015000	-1 	 4 	4	0.000061	0.000137	0.000061	0.935414
256	9300	39	0.015000	-1 	 14 	8	0.000122	0.000793	0.000122	1.103970
256	9300	40	0.015000	-1 	 7 	14	0.000214	0.000351	0.000214	2.105629
256	9300	41	0.015000	-1 	 11 	5	0.000076	0.000458	0.000076	0.894427
256	9300	42	0.015000	-1 	 0 	0	0.000000	0.000000	0.000000	0.000000
256	9300	43	0.015000	-1 	 11 	5	0.000076	0.000443	0.000076	1.131371
256	9300	44	0.015000	-1 	 222 	498	0.007599	0.026535	0.007599	12.602011
256	9300	45	0.015000	-1 	 17 	13	0.000198	0.000854	0.000198	1.817079
256	9300	46	0.015000	-1 	 29 	28	0.000427	0.001816	0.000427	3.068105
256	9300	47	0.015000	-1 	 16 	14	0.000214	0.000793	0.000214	1.980775
256	9300	48	0.015000	-1 	 8 	4	0.000061	0.000244	0.000061	0.829156
