512	9450	1	0.015000	1501	28198	0.107567	0.254967	0.107567	103.086395
512	9450	2	0.015000	1100	18089	0.069004	0.182213	0.069004	79.006110
512	9450	3	0.015000	1218	12106	0.046181	0.137665	0.046181	49.963117
512	9450	4	0.015000	903	15380	0.058670	0.125954	0.058670	53.875784
512	9450	5	0.015000	1219	17173	0.065510	0.210770	0.065510	56.072118
512	9450	6	0.015000	1533	52260	0.199356	0.349140	0.199356	127.170426
512	9450	7	0.015000	862	30660	0.116959	0.194016	0.116959	79.791815
512	9450	8	0.015000	1596	14416	0.054993	0.212006	0.054993	80.957461
512	9450	9	0.015000	1199	22258	0.084908	0.159576	0.084908	73.056692
512	9450	10	0.015000	1278	28367	0.108212	0.229584	0.108212	78.293092
512	9450	11	0.015000	1314	13747	0.052441	0.163029	0.052441	54.118600
512	9450	12	0.015000	1365	21086	0.080437	0.196396	0.080437	71.942746
512	9450	13	0.015000	1526	15397	0.058735	0.176128	0.058735	56.345974
512	9450	14	0.015000	1016	12159	0.046383	0.125679	0.046383	47.809447
512	9450	15	0.015000	1331	10179	0.038830	0.137733	0.038830	43.243808
512	9450	16	0.015000	1283	11137	0.042484	0.112789	0.042484	45.234435
512	9450	17	0.015000	977	22575	0.086117	0.159855	0.086117	64.900800
512	9450	18	0.015000	1200	10901	0.041584	0.118984	0.041584	50.346180
512	9450	19	0.015000	1125	33574	0.128075	0.197086	0.128075	97.046145
512	9450	20	0.015000	1108	31561	0.120396	0.203312	0.120396	92.930052
512	9450	21	0.015000	609	10083	0.038464	0.050232	0.038464	44.073123
512	9450	22	0.015000	1403	14806	0.056480	0.186573	0.056480	59.988350
512	9450	23	0.015000	1331	18636	0.071091	0.240200	0.071091	72.105124
512	9450	24	0.015000	1127	35720	0.136261	0.244503	0.136261	98.420070
512	9450	25	0.015000	1581	12265	0.046787	0.200470	0.046787	58.890316
512	9450	26	0.015000	1160	15997	0.061024	0.160908	0.061024	61.609527
