512	9000	2	0	0	0.000000	0.000000	0.000000
512	9000	3	0	0	0.000000	0.000000	0.000000
512	9000	4	0	0	0.000000	0.000000	0.000000
512	9000	5	7	7	0.000027	0.000076	0.000027
512	9000	6	0	0	0.000000	0.000000	0.000000
512	9000	7	0	0	0.000000	0.000000	0.000000
512	9000	8	1	1	0.000004	0.000004	0.000004
512	9000	9	0	0	0.000000	0.000000	0.000000
512	9000	10	0	0	0.000000	0.000000	0.000000
512	9000	11	0	0	0.000000	0.000000	0.000000
512	9000	12	0	0	0.000000	0.000000	0.000000
512	9000	13	0	0	0.000000	0.000000	0.000000
512	9000	14	0	0	0.000000	0.000000	0.000000
512	9000	15	0	0	0.000000	0.000000	0.000000
512	9000	16	5	3	0.000011	0.000034	0.000011
512	9000	17	0	0	0.000000	0.000000	0.000000
512	9000	18	1	3	0.000011	0.000011	0.000011
512	9000	19	0	0	0.000000	0.000000	0.000000
512	9000	20	3	8	0.000031	0.000046	0.000031
512	9000	21	0	0	0.000000	0.000000	0.000000
512	9000	22	0	0	0.000000	0.000000	0.000000
512	9000	23	0	0	0.000000	0.000000	0.000000
512	9000	24	5	2	0.000008	0.000027	0.000008
512	9000	25	0	0	0.000000	0.000000	0.000000
512	9000	26	0	0	0.000000	0.000000	0.000000
512	9000	27	0	0	0.000000	0.000000	0.000000
512	9000	28	0	0	0.000000	0.000000	0.000000
512	9000	29	1	5	0.000019	0.000019	0.000019
512	9000	30	0	0	0.000000	0.000000	0.000000
512	9000	31	0	0	0.000000	0.000000	0.000000
512	9000	32	0	0	0.000000	0.000000	0.000000
512	9000	33	4	9	0.000034	0.000072	0.000034
512	9000	34	13	11	0.000042	0.000160	0.000042
512	9000	35	0	0	0.000000	0.000000	0.000000
512	9000	36	1	2	0.000008	0.000008	0.000008
512	9000	37	0	0	0.000000	0.000000	0.000000
512	9000	38	0	0	0.000000	0.000000	0.000000
512	9000	39	0	0	0.000000	0.000000	0.000000
512	9000	40	0	0	0.000000	0.000000	0.000000
512	9000	41	0	0	0.000000	0.000000	0.000000
512	9000	42	2	3	0.000011	0.000015	0.000011
512	9000	43	3	8	0.000031	0.000053	0.000031
512	9000	44	3	6	0.000023	0.000057	0.000023
512	9000	45	0	0	0.000000	0.000000	0.000000
512	9000	46	1	3	0.000011	0.000011	0.000011
512	9000	47	0	0	0.000000	0.000000	0.000000
512	9000	48	2	10	0.000038	0.000042	0.000038
512	9000	49	0	0	0.000000	0.000000	0.000000
512	9000	50	0	0	0.000000	0.000000	0.000000
512	9000	51	6	5	0.000019	0.000057	0.000019
512	9000	52	0	0	0.000000	0.000000	0.000000
512	9000	53	2	1	0.000004	0.000008	0.000004
512	9000	54	3	4	0.000015	0.000031	0.000015
512	9000	55	0	0	0.000000	0.000000	0.000000
512	9000	56	1	6	0.000023	0.000023	0.000023
512	9000	57	1	1	0.000004	0.000004	0.000004
512	9000	58	0	0	0.000000	0.000000	0.000000
512	9000	59	0	0	0.000000	0.000000	0.000000
512	9000	60	1	4	0.000015	0.000015	0.000015
512	9000	61	0	0	0.000000	0.000000	0.000000
512	9000	62	0	0	0.000000	0.000000	0.000000
512	9000	63	2	10	0.000038	0.000046	0.000038
512	9000	64	0	0	0.000000	0.000000	0.000000
512	9000	65	4	6	0.000023	0.000046	0.000023
512	9000	66	0	0	0.000000	0.000000	0.000000
512	9000	67	1	3	0.000011	0.000011	0.000011
512	9000	68	0	0	0.000000	0.000000	0.000000
512	9000	69	0	0	0.000000	0.000000	0.000000
512	9000	70	0	0	0.000000	0.000000	0.000000
512	9000	71	1	2	0.000008	0.000008	0.000008
512	9000	72	0	0	0.000000	0.000000	0.000000
512	9000	73	2	7	0.000027	0.000031	0.000027
512	9000	74	0	0	0.000000	0.000000	0.000000
512	9000	75	7	5	0.000019	0.000057	0.000019
