512	9480	1	0.015000	1293	60725	0.231647	0.411102	0.231647	156.200478
512	9480	2	0.015000	1146	52341	0.199665	0.296825	0.199665	105.409678
512	9480	3	0.015000	1536	19265	0.073490	0.243176	0.073490	64.551705
512	9480	4	0.015000	891	38646	0.147423	0.254620	0.147423	92.260419
512	9480	5	0.015000	1556	87113	0.332310	0.411816	0.332310	163.664515
512	9480	6	0.015000	1273	102148	0.389664	0.444504	0.033924	40.609617
512	9480	7	0.015000	1542	57474	0.219246	0.387596	0.219246	134.180217
512	9480	8	0.015000	1047	40537	0.154636	0.247414	0.154636	112.948689
512	9480	9	0.015000	1463	47971	0.182995	0.351532	0.182995	111.254935
512	9480	10	0.015000	1237	83707	0.319317	0.388569	0.048885	48.060543
512	9480	11	0.015000	1516	37662	0.143669	0.304703	0.143669	86.242843
512	9480	12	0.015000	1035	14035	0.053539	0.148987	0.053539	50.407895
512	9480	13	0.015000	1193	24415	0.093136	0.303551	0.093136	72.170040
512	9480	14	0.015000	993	58961	0.224918	0.285217	0.224918	120.609577
512	9480	15	0.015000	1256	75840	0.289307	0.350372	0.289307	177.540275
512	9480	16	0.015000	1622	24577	0.093754	0.197224	0.093754	74.170476
512	9480	17	0.015000	1527	94038	0.358727	0.438889	0.023090	39.611564
512	9480	18	0.015000	1325	95799	0.365444	0.423820	0.365444	152.702574
512	9480	19	0.015000	1169	129019	0.492168	0.514011	0.000278	5.113719
512	9480	20	0.015000	1296	110968	0.423309	0.490265	0.044979	47.300439
512	9480	21	0.015000	1356	14175	0.054073	0.180347	0.054073	50.400280
512	9480	22	0.015000	1162	52538	0.200417	0.349361	0.200417	143.874795
512	9480	23	0.015000	1330	45788	0.174667	0.330879	0.174667	108.327350
512	9480	24	0.015000	1200	104118	0.397179	0.437656	0.020256	32.803934
512	9480	25	0.015000	1223	41688	0.159027	0.374435	0.159027	99.219764
512	9480	26	0.015000	1384	98454	0.375572	0.398605	0.000225	4.374326
512	9480	27	0.015000	1008	124783	0.476009	0.494465	0.000355	5.547887
512	9480	28	0.015000	1227	80690	0.307808	0.428944	0.307808	152.661861
512	9480	29	0.015000	1706	29342	0.111931	0.269688	0.111931	102.515359
512	9480	30	0.015000	1185	29274	0.111671	0.303238	0.111671	87.282734
512	9480	31	0.015000	1098	117673	0.448887	0.468811	0.000484	7.630348
512	9480	32	0.015000	1572	86196	0.328812	0.437340	0.048256	48.833619
512	9480	33	0.015000	1403	51649	0.197025	0.301853	0.197025	149.304677
512	9480	34	0.015000	1411	30421	0.116047	0.343826	0.116047	79.348199
512	9480	35	0.015000	1207	89956	0.343155	0.387951	0.343155	156.331667
512	9480	36	0.015000	1143	141744	0.540710	0.560131	0.000282	4.716061
512	9480	37	0.015000	1274	92058	0.351173	0.418449	0.046715	48.059937
512	9480	38	0.015000	1503	20107	0.076702	0.254883	0.076702	73.766746
512	9480	39	0.015000	1737	19717	0.075214	0.270576	0.075214	76.898378
512	9480	40	0.015000	1568	25133	0.095875	0.280716	0.095875	70.186381
512	9480	41	0.015000	1352	51183	0.195248	0.362022	0.195248	107.139141
512	9480	42	0.015000	1042	154030	0.587578	0.606632	0.000568	7.689717
512	9480	43	0.015000	1387	6378	0.024330	0.112099	0.024330	35.574894
512	9480	44	0.015000	1053	60263	0.229885	0.291435	0.229885	158.920752
512	9480	45	0.015000	1379	52994	0.202156	0.371670	0.202156	101.069702
512	9480	46	0.015000	1401	57842	0.220650	0.350685	0.220650	174.185667
512	9480	47	0.015000	1354	49213	0.187733	0.340637	0.187733	107.292629
512	9480	48	0.015000	1328	61166	0.233330	0.339851	0.233330	125.633642
512	9480	49	0.015000	1482	15492	0.059097	0.172581	0.059097	69.187395
512	9480	50	0.015000	1546	49063	0.187160	0.287701	0.187160	135.111641
512	9480	51	0.015000	1311	27038	0.103142	0.249680	0.103142	80.126966
512	9480	52	0.015000	1477	21797	0.083149	0.259586	0.083149	64.781320
512	9480	53	0.015000	1442	23180	0.088425	0.352108	0.088425	74.184231
512	9480	54	0.015000	1598	15644	0.059677	0.230907	0.059677	67.888984
512	9480	55	0.015000	1336	41986	0.160164	0.339787	0.160164	110.208886
512	9480	56	0.015000	1503	21647	0.082577	0.265106	0.082577	80.012224
512	9480	57	0.015000	1247	38068	0.145218	0.216892	0.145218	119.200187
512	9480	58	0.015000	1143	56390	0.215111	0.338608	0.215111	126.395907
512	9480	59	0.015000	1190	11644	0.044418	0.180824	0.044418	47.157500
512	9480	60	0.015000	943	82443	0.314495	0.331261	0.314495	143.794115
512	9480	61	0.015000	1250	49832	0.190094	0.388611	0.190094	110.668633
512	9480	62	0.015000	1278	88455	0.337429	0.359818	0.000530	6.710291
512	9480	63	0.015000	1414	100284	0.382553	0.407566	0.000931	8.925231
512	9480	64	0.015000	1088	83189	0.317341	0.355232	0.317341	171.389723
512	9480	65	0.015000	1209	102445	0.390797	0.443199	0.017616	30.799509
512	9480	66	0.015000	1455	77677	0.296314	0.384678	0.032372	40.110501
512	9480	67	0.015000	1507	26402	0.100716	0.210052	0.100716	73.255054
512	9480	68	0.015000	1232	73822	0.281609	0.302807	0.000404	6.113739
512	9480	69	0.015000	1190	28959	0.110470	0.204762	0.110470	98.650155
512	9480	70	0.015000	1216	26147	0.099743	0.297897	0.099743	69.391804
512	9480	71	0.015000	1090	77668	0.296280	0.333698	0.296280	140.801265
512	9480	72	0.015000	1270	37633	0.143559	0.300571	0.143559	110.687083
512	9480	73	0.015000	1660	39442	0.150459	0.308121	0.150459	94.957655
512	9480	74	0.015000	1244	18194	0.069405	0.263477	0.069405	72.745994
512	9480	75	0.015000	1127	82717	0.315540	0.359772	0.025791	35.832260
512	9480	76	0.015000	1353	38073	0.145237	0.333843	0.145237	117.090105
512	9480	77	0.015000	1446	78750	0.300407	0.351891	0.300407	160.032118
512	9480	78	0.015000	1210	54266	0.207008	0.265926	0.207008	127.367485
512	9480	79	0.015000	1440	43600	0.166321	0.313538	0.166321	96.830939
512	9480	80	0.015000	1059	119463	0.455715	0.473183	0.000248	5.691310
512	9480	81	0.015000	1279	44571	0.170025	0.348091	0.170025	105.327290
512	9480	82	0.015000	1596	35112	0.133942	0.366932	0.133942	135.360645
512	9480	83	0.015000	1503	25960	0.099030	0.284206	0.099030	89.088956
512	9480	84	0.015000	1392	38563	0.147106	0.270706	0.147106	97.814288
512	9480	85	0.015000	1572	23465	0.089512	0.281326	0.089512	68.174207
512	9480	86	0.015000	1279	86762	0.330971	0.418034	0.036789	45.787863
512	9480	87	0.015000	1301	26641	0.101627	0.268562	0.101627	97.533621
512	9480	88	0.015000	1200	86552	0.330170	0.364109	0.013565	28.217021
512	9480	89	0.015000	1428	23048	0.087921	0.260315	0.087921	63.101443
512	9480	90	0.015000	1310	71026	0.270943	0.472343	0.270943	137.044145
512	9480	91	0.015000	1139	94680	0.361176	0.397205	0.015862	29.883383
512	9480	92	0.015000	1035	104925	0.400257	0.423038	0.006329	20.645747
512	9480	93	0.015000	1445	66829	0.254932	0.418205	0.254932	127.371647
512	9480	94	0.015000	1645	74915	0.285778	0.363892	0.285778	137.885321
512	9480	95	0.015000	972	24143	0.092098	0.214958	0.092098	70.746422
512	9480	96	0.015000	1402	102844	0.392319	0.479881	0.392319	156.903350
512	9480	97	0.015000	1242	51815	0.197659	0.285427	0.055481	50.793873
512	9480	98	0.015000	1549	40922	0.156105	0.337971	0.156105	102.146132
512	9480	99	0.015000	1319	32648	0.124542	0.334068	0.124542	82.162606
512	9480	100	0.015000	1263	67207	0.256374	0.347019	0.256374	131.292663
512	9480	101	0.015000	1436	11292	0.043076	0.122929	0.043076	58.533424
512	9480	102	0.015000	1188	31021	0.118336	0.281979	0.118336	103.109290
512	9480	103	0.015000	1348	86404	0.329605	0.437641	0.057522	54.488613
512	9480	104	0.015000	1417	15357	0.058582	0.138756	0.058582	71.036562
512	9480	105	0.015000	1223	105118	0.400993	0.438171	0.015491	28.881655
