512	9200	2	8342	68	0.000259	0.131603	0.000259
512	9200	3	8243	60	0.000229	0.131020	0.000229
512	9200	4	8370	67	0.000256	0.134075	0.000256
512	9200	5	8157	50	0.000191	0.129360	0.000191
512	9200	6	8384	66	0.000252	0.130600	0.000252
512	9200	7	8339	68	0.000259	0.133194	0.000259
512	9200	8	8259	59	0.000225	0.131859	0.000225
512	9200	9	8309	83	0.000317	0.129425	0.000317
512	9200	10	8316	126	0.000481	0.133698	0.000481
512	9200	11	8307	56	0.000214	0.132046	0.000214
512	9200	12	8258	68	0.000259	0.133141	0.000259
512	9200	13	8446	58	0.000221	0.132229	0.000221
512	9200	14	8246	62	0.000237	0.128876	0.000237
512	9200	15	8345	76	0.000290	0.133293	0.000290
512	9200	16	8210	65	0.000248	0.131271	0.000248
512	9200	17	8401	49	0.000187	0.132336	0.000187
512	9200	18	8241	91	0.000347	0.131500	0.000347
512	9200	19	7952	70	0.000267	0.127823	0.000267
512	9200	20	8376	81	0.000309	0.133305	0.000309
512	9200	21	8357	68	0.000259	0.130905	0.000259
512	9200	22	8146	58	0.000221	0.132942	0.000221
512	9200	23	8124	90	0.000343	0.128784	0.000343
512	9200	24	8340	58	0.000221	0.133461	0.000221
512	9200	25	8313	47	0.000179	0.132507	0.000179
512	9200	26	8310	71	0.000271	0.131386	0.000271
512	9200	27	8125	68	0.000259	0.127403	0.000259
512	9200	28	8341	96	0.000366	0.131489	0.000366
512	9200	29	8326	67	0.000256	0.136002	0.000256
512	9200	30	8308	102	0.000389	0.136875	0.000389
512	9200	31	8300	50	0.000191	0.131023	0.000191
512	9200	32	8309	56	0.000214	0.130451	0.000214
512	9200	33	8095	53	0.000202	0.126480	0.000202
512	9200	34	8191	55	0.000210	0.130146	0.000210
512	9200	35	8205	52	0.000198	0.130219	0.000198
512	9200	36	8251	71	0.000271	0.133743	0.000271
512	9200	37	8056	58	0.000221	0.126274	0.000221
512	9200	38	8434	86	0.000328	0.133465	0.000328
512	9200	39	8160	68	0.000259	0.130119	0.000259
512	9200	40	8217	50	0.000191	0.128586	0.000191
512	9200	41	8384	64	0.000244	0.130249	0.000244
512	9200	42	8276	69	0.000263	0.130379	0.000263
512	9200	43	8150	57	0.000217	0.131863	0.000217
512	9200	44	8285	57	0.000217	0.131435	0.000217
512	9200	45	8422	106	0.000404	0.134636	0.000404
512	9200	46	8363	69	0.000263	0.132965	0.000263
512	9200	47	8284	50	0.000191	0.133167	0.000191
512	9200	48	8341	82	0.000313	0.132092	0.000313
512	9200	49	8212	61	0.000233	0.128338	0.000233
512	9200	50	8440	108	0.000412	0.131840	0.000412
512	9200	51	8317	73	0.000278	0.129578	0.000278
512	9200	52	8116	65	0.000248	0.129215	0.000248
512	9200	53	8221	63	0.000240	0.132351	0.000240
512	9200	54	8082	70	0.000267	0.123699	0.000267
512	9200	55	8302	56	0.000214	0.132259	0.000214
512	9200	56	8263	79	0.000301	0.132603	0.000301
512	9200	57	8326	58	0.000221	0.130005	0.000221
512	9200	58	8375	64	0.000244	0.130497	0.000244
512	9200	59	8185	51	0.000195	0.126026	0.000195
512	9200	60	8444	58	0.000221	0.134674	0.000221
512	9200	61	8341	62	0.000237	0.131290	0.000237
512	9200	62	8393	77	0.000294	0.135078	0.000294
512	9200	63	8092	53	0.000202	0.126125	0.000202
512	9200	64	8433	52	0.000198	0.135029	0.000198
512	9200	65	8552	65	0.000248	0.134041	0.000248
512	9200	66	8536	84	0.000320	0.139210	0.000320
512	9200	67	8324	59	0.000225	0.129974	0.000225
512	9200	68	8289	71	0.000271	0.131332	0.000271
512	9200	69	8408	78	0.000298	0.134274	0.000298
512	9200	70	8426	54	0.000206	0.133244	0.000206
512	9200	71	8380	66	0.000252	0.133621	0.000252
512	9200	72	8187	69	0.000263	0.130611	0.000263
512	9200	73	8150	84	0.000320	0.129341	0.000320
512	9200	74	8040	69	0.000263	0.128811	0.000263
512	9200	75	8272	49	0.000187	0.132153	0.000187
512	9200	76	8271	52	0.000198	0.130051	0.000198
512	9200	77	8198	56	0.000214	0.126972	0.000214
512	9200	78	8167	56	0.000214	0.128735	0.000214
512	9200	79	8094	91	0.000347	0.124374	0.000347
512	9200	80	8261	59	0.000225	0.133755	0.000225
512	9200	81	8492	84	0.000320	0.137058	0.000320
512	9200	82	8436	60	0.000229	0.131126	0.000229
512	9200	83	8259	87	0.000332	0.130730	0.000332
512	9200	84	8083	57	0.000217	0.129044	0.000217
