512	9600	2	1	254302	0.970085	0.970085	0.000000
512	9600	3	174	237250	0.905037	0.907825	0.000183
512	9600	4	354	223287	0.851772	0.857357	0.000126
512	9600	5	432	218625	0.833988	0.840923	0.000160
512	9600	6	201	240309	0.916706	0.919346	0.000210
512	9600	7	221	232147	0.885571	0.888992	0.000172
512	9600	8	29	251880	0.960846	0.961205	0.000053
512	9600	9	351	211964	0.808578	0.814453	0.000214
512	9600	10	473	213353	0.813877	0.821648	0.000153
512	9600	11	78	248426	0.947670	0.948780	0.000134
512	9600	12	212	239188	0.912430	0.915573	0.000221
512	9600	13	280	230150	0.877953	0.883083	0.000381
512	9600	14	221	224270	0.855522	0.859165	0.000221
512	9600	15	348	219203	0.836193	0.841564	0.000187
512	9600	16	119	243299	0.928112	0.930141	0.000248
512	9600	17	288	236801	0.903324	0.907825	0.000343
512	9600	18	149	237700	0.906754	0.908535	0.000141
512	9600	19	57	249353	0.951206	0.952122	0.000198
512	9600	20	346	230692	0.880020	0.885487	0.000134
512	9600	21	63	250442	0.955360	0.956146	0.000088
512	9600	22	141	246755	0.941296	0.943314	0.000160
512	9600	23	617	181636	0.692886	0.702156	0.000195
512	9600	24	265	233287	0.889919	0.894215	0.000301
512	9600	25	62	250204	0.954453	0.955765	0.000244
512	9600	26	153	241929	0.922886	0.925266	0.000172
512	9600	27	226	237218	0.904915	0.908394	0.000160
512	9600	28	173	242361	0.924534	0.927319	0.000187
512	9600	29	161	240798	0.918571	0.921032	0.000149
512	9600	30	309	225482	0.860146	0.864708	0.000221
512	9600	31	367	213662	0.815056	0.820499	0.000290
512	9600	32	107	245607	0.936916	0.938377	0.000118
512	9600	33	435	210508	0.803024	0.810059	0.000210
512	9600	34	838	180168	0.687286	0.700424	0.000240
512	9600	35	254	232944	0.888611	0.891930	0.000145
512	9600	36	52	250385	0.955143	0.955704	0.000080
512	9600	37	186	238393	0.909397	0.912205	0.000130
512	9600	38	258	231159	0.881802	0.886005	0.000351
512	9600	39	183	242219	0.923992	0.926956	0.000225
512	9600	40	261	230321	0.878605	0.883026	0.000141
512	9600	41	1	254333	0.970203	0.970203	0.000000
512	9600	42	129	245753	0.937473	0.939629	0.000168
512	9600	43	402	203862	0.777672	0.783291	0.000122
512	9600	44	295	231328	0.882446	0.886749	0.000179
512	9600	45	75	249137	0.950382	0.951454	0.000084
512	9600	46	181	235795	0.899487	0.902378	0.000134
512	9600	47	159	244532	0.932816	0.934902	0.000172
512	9600	48	91	246864	0.941711	0.942791	0.000130
512	9600	49	125	242339	0.924450	0.926487	0.000118
512	9600	50	42	250175	0.954342	0.954823	0.000046
512	9600	51	184	241508	0.921280	0.924744	0.000233
512	9600	52	43	250955	0.957317	0.957935	0.000126
512	9600	53	162	239192	0.912445	0.915043	0.000210
512	9600	54	58	251136	0.958008	0.958916	0.000088
512	9600	55	32	251335	0.958767	0.959332	0.000126
512	9600	56	58	249970	0.953560	0.954159	0.000065
512	9600	57	294	227268	0.866959	0.871330	0.000141
512	9600	58	260	233185	0.889530	0.893871	0.000175
512	9600	59	416	219646	0.837883	0.844837	0.000195
512	9600	60	228	233774	0.891777	0.895725	0.000298
512	9600	61	364	216909	0.827442	0.833145	0.000244
512	9600	62	363	213414	0.814110	0.819508	0.000179
512	9600	63	215	234758	0.895531	0.899712	0.000256
512	9600	64	104	246773	0.941364	0.942928	0.000114
512	9600	65	468	217089	0.828129	0.836674	0.000481
512	9600	66	196	235952	0.900085	0.902843	0.000141
512	9600	67	24	251535	0.959530	0.959923	0.000145
512	9600	68	78	248909	0.949512	0.950775	0.000156
512	9600	69	71	249309	0.951038	0.952030	0.000076
512	9600	70	256	220919	0.842739	0.847431	0.000233
512	9600	71	170	240618	0.917885	0.920849	0.000183
512	9600	72	28	252483	0.963146	0.963451	0.000076
512	9600	73	207	241310	0.920525	0.924007	0.000172
512	9600	74	109	245527	0.936611	0.938160	0.000156
512	9600	75	1	254328	0.970184	0.970184	0.000000
512	9600	76	148	240912	0.919006	0.921139	0.000080
512	9600	77	74	247461	0.943989	0.944977	0.000126
512	9600	78	169	239847	0.914944	0.917137	0.000095
512	9600	79	424	224585	0.856724	0.862785	0.000183
512	9600	80	10	252977	0.965031	0.965172	0.000107
512	9600	81	225	232327	0.886257	0.889530	0.000217
512	9600	82	261	236051	0.900463	0.904423	0.000191
512	9600	83	115	243232	0.927856	0.929684	0.000122
512	9600	84	1	254329	0.970188	0.970188	0.000000
512	9600	85	393	218919	0.835110	0.841576	0.000240
512	9600	86	48	251140	0.958023	0.958630	0.000061
512	9600	87	191	236503	0.902187	0.905331	0.000206
512	9600	88	1	254324	0.970169	0.970169	0.000000
512	9600	89	70	248632	0.948456	0.949463	0.000141
512	9600	90	677	202663	0.773098	0.784344	0.000214
512	9600	91	143	239514	0.913673	0.915874	0.000111
512	9600	92	230	238570	0.910072	0.913406	0.000122
512	9600	93	586	194949	0.743671	0.754955	0.000267
512	9600	94	179	238980	0.911636	0.914120	0.000118
512	9600	95	163	239838	0.914909	0.917603	0.000248
512	9600	96	388	224714	0.857216	0.862419	0.000172
512	9600	97	152	243085	0.927296	0.929565	0.000156
512	9600	98	1	253906	0.968575	0.968575	0.000000
512	9600	99	32	251758	0.960381	0.960629	0.000031
512	9600	100	229	238472	0.909698	0.913429	0.000156
512	9600	101	58	249174	0.950523	0.951263	0.000088
512	9600	102	72	250168	0.954315	0.955219	0.000107
512	9600	103	370	225969	0.862003	0.868156	0.000225
512	9600	104	141	240721	0.918278	0.920319	0.000175
512	9600	105	124	245003	0.934612	0.936512	0.000141
512	9600	106	211	238261	0.908894	0.912292	0.000130
512	9600	107	13	253047	0.965298	0.965511	0.000057
512	9600	108	1	254333	0.970203	0.970203	0.000000
512	9600	109	546	199368	0.760529	0.770000	0.000526
