256	9500	2	340	38670	0.590057	0.615845	0.000748
256	9500	3	367	37121	0.566422	0.593796	0.566422
256	9500	4	227	36658	0.559357	0.574005	0.000809
256	9500	5	339	43454	0.663055	0.686584	0.000870
256	9500	6	417	12579	0.191940	0.232651	0.191940
256	9500	7	391	6623	0.101059	0.211349	0.101059
256	9500	8	430	11061	0.168777	0.197647	0.168777
256	9500	9	417	8270	0.126190	0.273529	0.126190
256	9500	10	301	15934	0.243134	0.263840	0.243134
256	9500	11	370	26647	0.406601	0.432831	0.406601
256	9500	12	409	19911	0.303818	0.331085	0.303818
256	9500	13	433	26256	0.400635	0.432236	0.000671
256	9500	14	285	12519	0.191025	0.212463	0.191025
256	9500	15	282	26984	0.411743	0.431030	0.411743
256	9500	16	358	36159	0.551743	0.575317	0.000763
256	9500	17	294	38319	0.584702	0.604553	0.000702
256	9500	18	308	35760	0.545654	0.564865	0.545654
256	9500	19	437	13163	0.200851	0.230591	0.200851
256	9500	20	386	27761	0.423599	0.452606	0.423599
256	9500	21	456	22659	0.345749	0.378632	0.345749
256	9500	22	275	26395	0.402756	0.420395	0.402756
256	9500	23	443	18580	0.283508	0.324661	0.283508
256	9500	24	273	16136	0.246216	0.265991	0.246216
256	9500	25	448	2731	0.041672	0.074463	0.041672
256	9500	26	376	26959	0.411362	0.437119	0.000961
256	9500	27	319	35953	0.548599	0.570557	0.000931
256	9500	28	345	22373	0.341385	0.364731	0.000885
256	9500	29	215	6185	0.094376	0.110855	0.094376
256	9500	30	177	51976	0.793091	0.805191	0.000549
256	9500	31	194	45927	0.700790	0.714706	0.000687
256	9500	32	329	27597	0.421097	0.446548	0.000854
256	9500	33	348	21304	0.325073	0.350220	0.001007
256	9500	34	346	13084	0.199646	0.221527	0.199646
256	9500	35	289	29173	0.445145	0.464767	0.445145
256	9500	36	320	5628	0.085876	0.146240	0.085876
256	9500	37	323	24876	0.379578	0.404709	0.379578
256	9500	38	295	30803	0.470016	0.489746	0.001236
256	9500	39	360	10928	0.166748	0.246170	0.166748
256	9500	40	251	39969	0.609879	0.624695	0.000565
256	9500	41	221	18594	0.283722	0.296906	0.283722
256	9500	42	29	62467	0.953171	0.954193	0.000122
256	9500	43	270	41995	0.640793	0.660965	0.001373
256	9500	44	220	35684	0.544495	0.559204	0.544495
256	9500	45	358	14176	0.216309	0.241776	0.216309
256	9500	46	287	39380	0.600891	0.622040	0.000992
256	9500	47	412	25026	0.381866	0.410202	0.000839
256	9500	48	369	33926	0.517670	0.546539	0.001480
256	9500	49	412	21848	0.333374	0.366745	0.333374
256	9500	50	434	9072	0.138428	0.303604	0.138428
256	9500	51	135	52972	0.808289	0.816833	0.000946
256	9500	52	236	8102	0.123627	0.139664	0.123627
256	9500	53	448	35710	0.544891	0.576843	0.001648
256	9500	54	294	12612	0.192444	0.214523	0.192444
256	9500	55	250	13284	0.202698	0.220596	0.202698
256	9500	56	259	35776	0.545898	0.562180	0.000656
256	9500	57	345	28232	0.430786	0.451813	0.430786
256	9500	58	248	8174	0.124725	0.142899	0.124725
256	9500	59	475	17397	0.265457	0.335281	0.265457
256	9500	60	432	24553	0.374649	0.404541	0.374649
256	9500	61	401	10553	0.161026	0.241257	0.161026
256	9500	62	376	30819	0.470261	0.495407	0.001175
256	9500	63	508	9621	0.146805	0.237961	0.146805
256	9500	64	220	9322	0.142242	0.157333	0.142242
256	9500	65	281	41506	0.633331	0.653198	0.001266
256	9500	66	267	42201	0.643936	0.663742	0.000946
256	9500	67	200	46356	0.707336	0.718582	0.000443
256	9500	68	442	24094	0.367645	0.396301	0.367645
256	9500	69	225	21244	0.324158	0.340652	0.001083
256	9500	70	286	13100	0.199890	0.219223	0.199890
256	9500	71	388	30171	0.460373	0.486450	0.460373
256	9500	72	569	11217	0.171158	0.369614	0.171158
256	9500	73	207	44	0.000671	0.014679	0.000671
256	9500	74	427	29820	0.455017	0.487427	0.001785
256	9500	75	167	49503	0.755356	0.766205	0.000549
256	9500	76	376	7742	0.118134	0.225662	0.118134
256	9500	77	369	29317	0.447342	0.474136	0.447342
256	9500	78	447	20313	0.309952	0.345398	0.309952
256	9500	79	254	45979	0.701584	0.720108	0.000748
256	9500	80	310	20536	0.313354	0.336319	0.313354
256	9500	81	285	40492	0.617859	0.640427	0.001190
256	9500	82	313	35192	0.536987	0.554855	0.000519
256	9500	83	360	38326	0.584808	0.611404	0.001541
256	9500	84	465	11052	0.168640	0.248795	0.168640
256	9500	85	292	33703	0.514267	0.535172	0.001068
256	9500	86	283	45022	0.686981	0.704269	0.000519
256	9500	87	332	23358	0.356415	0.382126	0.356415
256	9500	88	453	17550	0.267792	0.299881	0.267792
256	9500	89	268	34729	0.529922	0.548065	0.000534
256	9500	90	441	6648	0.101440	0.185699	0.101440
256	9500	91	213	45834	0.699371	0.713531	0.000687
256	9500	92	426	32697	0.498917	0.548065	0.020279
256	9500	93	509	17848	0.272339	0.374161	0.272339
256	9500	94	391	36966	0.564056	0.592331	0.000824
256	9500	95	280	32929	0.502457	0.518478	0.000748
256	9500	96	312	34933	0.533035	0.555389	0.000687
256	9500	97	296	36757	0.560867	0.581543	0.000839
256	9500	98	238	39785	0.607071	0.623093	0.607071
256	9500	99	552	12979	0.198044	0.294922	0.198044
256	9500	100	293	28096	0.428711	0.445160	0.000687
